A01AA01;2022;100;066411;;;;70.8;1;70.8;5331.8;52.2;;;
A01AA01;2022;101;066411;70.8;70.8;5331.8;;;;;;;;
A01AA01;2022;200;066411;1.5;1.5;;;;;;;;;
A01AA01;2022;300;066411;;;;;;;;;72.3;72.3;
A01AA01;2022;100;066422;;;;56;0.8;56;10462.1;103.7;;;
A01AA01;2022;101;066422;56;56;10462.1;;;;;;;;
A01AA01;2022;200;066422;0;0;;;;;;;;;
A01AA01;2022;300;066422;;;;;;;;;56.1;56.1;
A01AA01;2022;100;071589;;;;2.4;0;2.4;677.9;0;;;
A01AA01;2022;101;071589;2.4;2.4;677.9;;;;;;;;
A01AA01;2022;200;071589;0;0;;;;;;;;;
A01AA01;2022;300;071589;;;;;;;;;2.4;2.4;
A01AA01;2022;100;132189;;;;0.2;0;0.2;23.5;0.3;;;
A01AA01;2022;101;132189;0.2;0.2;23.5;;;;;;;;
A01AA01;2022;300;132189;;;;;;;;;0.2;0.2;
A01AA01;2022;100;178228;;;;1.4;0;1.4;338.7;1.7;;;
A01AA01;2022;101;178228;1.4;1.4;338.7;;;;;;;;
A01AA01;2022;300;178228;;;;;;;;;1.4;1.4;
A01AA01;2022;100;387370;;;;12.9;0.2;12.9;2235;22.7;;;
A01AA01;2022;101;387370;12.9;12.9;2235;;;;;;;;
A01AA01;2022;300;387370;;;;;;;;;12.9;12.9;
A01AA01;2022;100;415871;;;;18.1;0.3;18.1;1367.4;14.6;;;
A01AA01;2022;101;415871;18.1;18.1;1367.4;;;;;;;;
A01AA01;2022;200;415871;0;0;;;;;;;;;
A01AA01;2022;300;415871;;;;;;;;;18.1;18.1;
A01AA01;2022;100;416859;;;;2.1;0;2.1;520.2;0.3;;;
A01AA01;2022;101;416859;2.1;2.1;520.2;;;;;;;;
A01AA01;2022;200;416859;0;0;;;;;;;;;
A01AA01;2022;300;416859;;;;;;;;;2.1;2.1;
A01AA01;2022;100;498492;;;;1.1;0;1.1;280.1;1.6;;;
A01AA01;2022;101;498492;1.1;1.1;280.1;;;;;;;;
A01AA01;2022;300;498492;;;;;;;;;1.1;1.1;
A01AA01;2022;100;558604;;;;3;0.1;3;265.1;3.9;;;
A01AA01;2022;101;558604;3;3;265.1;;;;;;;;
A01AA01;2022;200;558604;0;0;;;;;;;;;
A01AA01;2022;300;558604;;;;;;;;;3;3;
A01AA01;2022;100;685359;;;;0;0;0;5.5;0.7;;;
A01AA01;2022;101;685359;0;0;5.5;;;;;;;;
A01AA01;2022;300;685359;;;;;;;;;0;0;
A01AA01;2022;100;685360;;;;0;0;0;3.8;0;;;
A01AA01;2022;101;685360;0;0;3.8;;;;;;;;
A01AA01;2022;300;685360;;;;;;;;;0;0;
A01AB09;2022;100;050963;;;;40.4;1.2;161.5;2648.5;73.6;;;
A01AB09;2022;101;050963;40.4;161.5;2648.5;;;;;;;;
A01AB09;2022;200;050963;4.1;16.4;;;;;;;;;
A01AB09;2022;300;050963;;;;;;;;;44.5;177.9;
A01AD02;2022;100;033166;;;;2.2;0.1;88.1;330.8;9.5;;;
A01AD02;2022;101;033166;2.2;88.1;330.8;;;;;;;;
A01AD02;2022;200;033166;0.3;10.5;;;;;;;;;
A01AD02;2022;300;033166;;;;;;;;;2.5;98.6;
A01AD02;2022;200;438983;0;0.1;;;;;;;;;
A01AD02;2022;300;438983;;;;;;;;;0;0.1;
A01AD02;2022;100;484618;;;;9.8;0.3;491.6;1573.5;38.6;;;
A01AD02;2022;101;484618;9.8;491.6;1573.5;;;;;;;;
A01AD02;2022;200;484618;2.3;114.6;;;;;;;;;
A01AD02;2022;300;484618;;;;;;;;;12.1;606.2;
A01AD02;2022;100;592803;;;;4;0;20;337.6;0.5;;;
A01AD02;2022;103;592803;0.1;0.6;10.4;;;;;;;;
A01AD02;2022;105;592803;3.9;19.4;327.1;;;;;;;;
A01AD02;2022;200;592803;0;0.2;;;;;;;;;
A01AD02;2022;300;592803;;;;;;;;;4;20.2;
A02AA04;2022;100;004659;;;;5.3;0.1;35.5;226.2;2.7;;;
A02AA04;2022;103;004659;1.7;11;82.2;;;;;;;;
A02AA04;2022;105;004659;3.7;24.5;144;;;;;;;;
A02AA04;2022;200;004659;0.8;5.3;;;;;;;;;
A02AA04;2022;300;004659;;;;;;;;;6.1;40.8;
A02AA04;2022;100;004676;;;;8.7;0.5;289.4;666.8;28.1;;;
A02AA04;2022;103;004676;3.9;130.3;320.5;;;;;;;;
A02AA04;2022;105;004676;4.8;159.1;346.3;;;;;;;;
A02AA04;2022;200;004676;0.1;2.2;;;;;;;;;
A02AA04;2022;300;004676;;;;;;;;;8.7;291.6;
A02AA04;2022;100;004687;;;;10.1;0.4;168;556.1;18.5;;;
A02AA04;2022;103;004687;5.1;85.3;307.5;;;;;;;;
A02AA04;2022;105;004687;5;82.7;248.5;;;;;;;;
A02AA04;2022;200;004687;0.1;2.2;;;;;;;;;
A02AA04;2022;300;004687;;;;;;;;;10.2;170.2;
A02AA04;2022;100;019541;;;;0;0;0;0.1;0;;;
A02AA04;2022;105;019541;0;0;0.1;;;;;;;;
A02AA04;2022;300;019541;;;;;;;;;0;0;
A02AA04;2022;100;084389;;;;126.2;0.3;841.7;5345.1;14.7;;;
A02AA04;2022;103;084389;15.4;103;781.5;;;;;;;;
A02AA04;2022;105;084389;110.8;738.7;4563.6;;;;;;;;
A02AA04;2022;200;084389;2;13.2;;;;;;;;;
A02AA04;2022;300;084389;;;;;;;;;128.2;854.9;
A02AA04;2022;100;118937;;;;213.5;3.4;3558.2;14253.3;202.2;;;
A02AA04;2022;103;118937;49.4;823.8;3647.3;;;;;;;;
A02AA04;2022;105;118937;164.1;2734.4;10606.1;;;;;;;;
A02AA04;2022;200;118937;5.3;87.9;;;;;;;;;
A02AA04;2022;300;118937;;;;;;;;;218.8;3646;
A02AA04;2022;100;535535;;;;263.3;6;10972.2;25120.3;453.4;;;
A02AA04;2022;103;535535;40.3;1680.7;4145.2;;;;;;;;
A02AA04;2022;105;535535;223;9291.6;20975.1;;;;;;;;
A02AA04;2022;200;535535;4;167.8;;;;;;;;;
A02AA04;2022;300;535535;;;;;;;;;267.4;11140.1;
A02AD01;2022;100;040318;;;;130.2;0.1;1302;9967.8;8.1;;;
A02AD01;2022;103;040318;2.5;24.9;203.7;;;;;;;;
A02AD01;2022;105;040318;127.7;1277.1;9764.1;;;;;;;;
A02AD01;2022;200;040318;0.8;8.2;;;;;;;;;
A02AD01;2022;300;040318;;;;;;;;;131;1310.2;
A02AD01;2022;100;069240;;;;97.9;0;293.8;3562.7;1.7;;;
A02AD01;2022;103;069240;2.4;7.2;98.5;;;;;;;;
A02AD01;2022;105;069240;95.5;286.5;3464.2;;;;;;;;
A02AD01;2022;200;069240;0.1;0.3;;;;;;;;;
A02AD01;2022;300;069240;;;;;;;;;98;294.1;
A02AD01;2022;100;138604;;;;132.1;0.1;396.3;5255.1;3.3;;;
A02AD01;2022;103;138604;2.2;6.6;95.6;;;;;;;;
A02AD01;2022;105;138604;129.9;389.7;5159.4;;;;;;;;
A02AD01;2022;200;138604;1.5;4.5;;;;;;;;;
A02AD01;2022;300;138604;;;;;;;;;133.6;400.8;
A02AD01;2022;100;396410;;;;58.8;0.1;1175.7;7313.2;7.1;;;
A02AD01;2022;103;396410;1.5;30.2;193.8;;;;;;;;
A02AD01;2022;105;396410;57.3;1145.5;7119.4;;;;;;;;
A02AD01;2022;200;396410;0.4;8.1;;;;;;;;;
A02AD01;2022;300;396410;;;;;;;;;59.2;1183.9;
A02AD01;2022;100;407758;;;;0;0;0.1;0.5;0;;;
A02AD01;2022;103;407758;0;0;0.1;;;;;;;;
A02AD01;2022;105;407758;0;0;0.4;;;;;;;;
A02AD01;2022;300;407758;;;;;;;;;0;0.1;
A02AD01;2022;100;462306;;;;78.4;0.1;784.2;5551.7;7.1;;;
A02AD01;2022;103;462306;2.5;25.4;195.7;;;;;;;;
A02AD01;2022;105;462306;75.9;758.8;5356.1;;;;;;;;
A02AD01;2022;200;462306;0;0.1;;;;;;;;;
A02AD01;2022;300;462306;;;;;;;;;78.4;784.2;
A02AH**;2022;100;743443;;;;0;0;0.3;8.5;1.9;;;
A02AH**;2022;105;743443;0;0.1;3.6;;;;;;;;
A02AH**;2022;200;743443;10.7;106.6;;;;;;;;;
A02AH**;2022;300;743443;;;;;;;;;10.7;106.8;
A02BA01;2022;100;685324;;;;0;0;0;5;0;;;
A02BA01;2022;101;685324;0;0;5;;;;;;;;
A02BA01;2022;300;685324;;;;;;;;;0;0;
A02BB01;2022;100;003455;;;;0.9;0.1;13.3;228.5;12.9;;;
A02BB01;2022;101;003455;0.9;13.3;228.5;;;;;;;;
A02BB01;2022;200;003455;1;14.7;;;;;;;;;
A02BB01;2022;300;003455;;;;;;;;;1.9;28;
A02BB01;2022;100;504297;;;;0;0;0.1;1;0.3;;;
A02BB01;2022;101;504297;0;0.1;1;;;;;;;;
A02BB01;2022;300;504297;;;;;;;;;0;0.1;
A02BC01;2022;100;036968;;;;6.1;6.1;368.8;176.6;59.5;;;
A02BC01;2022;101;036968;6.1;368.8;176.6;;;;;;;;
A02BC01;2022;200;036968;0;0.2;;;;;;;;;
A02BC01;2022;300;036968;;;;;;;;;6.2;369;
A02BC01;2022;100;069528;;;;3.6;3.6;127.6;113.5;29.8;;;
A02BC01;2022;101;069528;3.6;127.6;113.5;;;;;;;;
A02BC01;2022;300;069528;;;;;;;;;3.6;127.6;
A02BC01;2022;100;075603;;;;21;21;1261;608.2;212.1;;;
A02BC01;2022;101;075603;21;1261;608.2;;;;;;;;
A02BC01;2022;200;075603;0;0.8;;;;;;;;;
A02BC01;2022;300;075603;;;;;;;;;21;1261.8;
A02BC01;2022;100;078697;;;;0.7;0.6;19.9;20;4.3;;;
A02BC01;2022;101;078697;0.7;19.9;20;;;;;;;;
A02BC01;2022;200;078697;0;0.1;;;;;;;;;
A02BC01;2022;300;078697;;;;;;;;;0.7;20;
A02BC01;2022;100;086084;;;;5.9;5.8;175.7;253.6;100.6;;;
A02BC01;2022;101;086084;5.9;175.7;253.6;;;;;;;;
A02BC01;2022;200;086084;0;0.2;;;;;;;;;
A02BC01;2022;300;086084;;;;;;;;;5.9;175.8;
A02BC01;2022;100;111365;;;;0.1;0.1;2.8;2.3;0.6;;;
A02BC01;2022;101;111365;0.1;2.8;2.3;;;;;;;;
A02BC01;2022;300;111365;;;;;;;;;0.1;2.8;
A02BC01;2022;100;134805;;;;0.4;0.4;93.9;23.5;14.7;;;
A02BC01;2022;101;134805;0.4;93.9;23.5;;;;;;;;
A02BC01;2022;300;134805;;;;;;;;;0.4;93.9;
A02BC01;2022;100;386777;;;;5.9;5.9;178.3;264.7;105.7;;;
A02BC01;2022;101;386777;5.9;178.3;264.7;;;;;;;;
A02BC01;2022;200;386777;0;1;;;;;;;;;
A02BC01;2022;300;386777;;;;;;;;;6;179.3;
A02BC01;2022;100;392577;;;;3.1;3.1;185;99;32.5;;;
A02BC01;2022;101;392577;3.1;185;99;;;;;;;;
A02BC01;2022;300;392577;;;;;;;;;3.1;185;
A02BC01;2022;100;412169;;;;0.7;0.7;133.4;57.6;24.9;;;
A02BC01;2022;101;412169;0.7;133.4;57.6;;;;;;;;
A02BC01;2022;300;412169;;;;;;;;;0.7;133.4;
A02BC01;2022;100;429482;;;;0.2;0.2;15.7;9.5;2.3;;;
A02BC01;2022;101;429482;0.2;15.7;9.5;;;;;;;;
A02BC01;2022;200;429482;0;0.1;;;;;;;;;
A02BC01;2022;300;429482;;;;;;;;;0.2;15.8;
A02BC01;2022;100;487619;;;;0.2;0.2;10.9;15.3;7.2;;;
A02BC01;2022;101;487619;0.2;10.9;15.3;;;;;;;;
A02BC01;2022;300;487619;;;;;;;;;0.2;10.9;
A02BC01;2022;100;488627;;;;1.3;1.3;74.8;1212.7;595.6;;;
A02BC01;2022;101;488627;1.3;74.8;1212.7;;;;;;;;
A02BC01;2022;300;488627;;;;;;;;;1.3;74.8;
A02BC01;2022;100;493226;;;;59.3;0.4;830.9;1813;4.6;;;
A02BC01;2022;102;493226;1.2;16.7;45;;;;;;;;
A02BC01;2022;104;493226;58.2;814.2;1768;;;;;;;;
