A01AA01;2001;100;042846;;;;0.1;0;0.1;30.8;0;;;
A01AA01;2001;101;042846;0.1;0.1;30.8;;;;;;;;
A01AA01;2001;300;042846;;;;;;;;;0.1;0.1;
A01AA01;2001;100;043158;;;;0.1;0;0.1;60.6;0;;;
A01AA01;2001;101;043158;0.1;0.1;60.6;;;;;;;;
A01AA01;2001;300;043158;;;;;;;;;0.1;0.1;
A01AA01;2001;100;043208;;;;0;0;0;29;0;;;
A01AA01;2001;101;043208;0;0;29;;;;;;;;
A01AA01;2001;300;043208;;;;;;;;;0;0;
A01AA01;2001;100;071589;;;;1.4;0;1.4;353.4;0;;;
A01AA01;2001;101;071589;1.4;1.4;353.4;;;;;;;;
A01AA01;2001;200;071589;0;0;4.8;;;;;;;;
A01AA01;2001;300;071589;;;;;;;;;1.4;1.4;
A01AA01;2001;100;175455;;;;16.5;0.1;16.5;789.8;4.4;;;
A01AA01;2001;102;175455;1.1;1.1;57.5;;;;;;;;
A01AA01;2001;103;175455;0.4;0.4;22.3;;;;;;;;
A01AA01;2001;104;175455;11.2;11.2;526.2;;;;;;;;
A01AA01;2001;105;175455;3.8;3.8;183.7;;;;;;;;
A01AA01;2001;200;175455;0;0;1.2;;;;;;;;
A01AA01;2001;300;175455;;;;;;;;;16.6;16.6;
A01AA01;2001;100;416859;;;;2;0;2;511.4;0;;;
A01AA01;2001;101;416859;2;2;511.4;;;;;;;;
A01AA01;2001;200;416859;0;0;1.8;;;;;;;;
A01AA01;2001;300;416859;;;;;;;;;2;2;
A01AA01;2001;100;416867;;;;0.1;0;0.1;244.3;0;;;
A01AA01;2001;101;416867;0.1;0.1;244.3;;;;;;;;
A01AA01;2001;200;416867;0;0;1.7;;;;;;;;
A01AA01;2001;300;416867;;;;;;;;;0.1;0.1;
A01AB02;2001;100;160663;;;;55.8;0;5581.2;745.1;0.2;;;
A01AB02;2001;102;160663;0.7;72.1;10.5;;;;;;;;
A01AB02;2001;103;160663;0.2;16.1;2.5;;;;;;;;
