A01AA01;1997;100;042846;;;;0.1;0;0.1;40;0;;;
A01AA01;1997;101;042846;0.1;0.1;40;;;;;;;;
A01AA01;1997;300;042846;;;;;;;;;0.1;0.1;
A01AA01;1997;100;043158;;;;0;0;0;27.4;0;;;
A01AA01;1997;101;043158;0;0;27.4;;;;;;;;
A01AA01;1997;200;043158;0;0;0.9;;;;;;;;
A01AA01;1997;300;043158;;;;;;;;;0;0;
A01AA01;1997;100;043208;;;;0;0;0;4.8;0;;;
A01AA01;1997;101;043208;0;0;4.8;;;;;;;;
A01AA01;1997;300;043208;;;;;;;;;0;0;
A01AA01;1997;100;071589;;;;1.8;0;1.8;473.5;0;;;
A01AA01;1997;101;071589;1.8;1.8;473.5;;;;;;;;
A01AA01;1997;200;071589;0;0;3;;;;;;;;
A01AA01;1997;300;071589;;;;;;;;;1.8;1.8;
A01AA01;1997;100;175455;;;;10.4;0;10.4;567.2;0.6;;;
A01AA01;1997;101;175455;10.4;10.4;567.2;;;;;;;;
A01AA01;1997;200;175455;0;0;0.7;;;;;;;;
A01AA01;1997;300;175455;;;;;;;;;10.5;10.5;
A01AA01;1997;100;416859;;;;2;0;2;523.9;0;;;
A01AA01;1997;101;416859;2;2;523.9;;;;;;;;
A01AA01;1997;200;416859;0;0;7.5;;;;;;;;
A01AA01;1997;300;416859;;;;;;;;;2;2;
A01AA01;1997;100;416867;;;;0.2;0;0.2;324.6;0;;;
A01AA01;1997;101;416867;0.2;0.2;324.6;;;;;;;;
A01AA01;1997;200;416867;0;0;7.1;;;;;;;;
A01AA01;1997;300;416867;;;;;;;;;0.2;0.2;
A01AA01;1997;100;437889;;;;0;0;0;0;0;;;
A01AA01;1997;101;437889;0;0;0;;;;;;;;
A01AA01;1997;300;437889;;;;;;;;;0;0;
A01AB02;1997;100;160663;;;;93.1;0;9311.6;1237;0;;;
A01AB02;1997;102;160663;4.8;478.6;63.9;;;;;;;;
A01AB02;1997;104;160663;88.3;8833;1173.1;;;;;;;;
