A01AA01;2014;100;043158;;;;0;0;0;4.2;0;;;
A01AA01;2014;101;043158;0;0;4.2;;;;;;;;
A01AA01;2014;300;043158;;;;;;;;;0;0;
A01AA01;2014;100;062250;;;;0.6;0;0.6;303.3;0;;;
A01AA01;2014;101;062250;0.6;0.6;303.3;;;;;;;;
A01AA01;2014;200;062250;0;0;0.4;;;;;;;;
A01AA01;2014;300;062250;;;;;;;;;0.6;0.6;
A01AA01;2014;100;066411;;;;112.3;1.6;112.3;8546.4;101.3;;;
A01AA01;2014;101;066411;112.3;112.3;8546.4;;;;;;;;
A01AA01;2014;200;066411;0.4;0.4;19.4;;;;;;;;
A01AA01;2014;300;066411;;;;;;;;;112.7;112.7;
A01AA01;2014;100;071589;;;;2.3;0;2.3;671.2;0;;;
A01AA01;2014;101;071589;2.3;2.3;671.2;;;;;;;;
A01AA01;2014;200;071589;0;0;0.4;;;;;;;;
A01AA01;2014;300;071589;;;;;;;;;2.3;2.3;
A01AA01;2014;100;416859;;;;3.1;0;3.1;895.6;0;;;
A01AA01;2014;101;416859;3.1;3.1;895.6;;;;;;;;
A01AA01;2014;200;416859;0;0;2.1;;;;;;;;
A01AA01;2014;300;416859;;;;;;;;;3.1;3.1;
A01AB03;2014;100;000619;;;;0;0;0;0;0;;;
A01AB03;2014;105;000619;0;0;0;;;;;;;;
A01AB03;2014;300;000619;;;;;;;;;0;0;
A01AB09;2014;100;050963;;;;46.3;46;185;3597;1728.6;;;
A01AB09;2014;101;050963;46.3;185;3597;;;;;;;;
A01AB09;2014;200;050963;4.5;18;175.6;;;;;;;;
A01AB09;2014;300;050963;;;;;;;;;50.7;203;
A01AD02;2014;100;484618;;;;16;0.5;798.8;1951.8;56.9;;;
A01AD02;2014;101;484618;16;798.8;1951.8;;;;;;;;
A01AD02;2014;200;484618;2.6;131.6;221.5;;;;;;;;
A01AD02;2014;300;484618;;;;;;;;;18.6;930.4;
A01AD11;2014;100;056036;;;;4.8;0;47.8;604.6;2.8;;;
A01AD11;2014;101;056036;4.8;47.8;604.6;;;;;;;;
A01AD11;2014;200;056036;0;0;0.3;;;;;;;;
A01AD11;2014;300;056036;;;;;;;;;4.8;47.8;
A02AA04;2014;100;004659;;;;5.9;0.1;39.4;251.7;4.6;;;
A02AA04;2014;103;004659;2.2;14.7;101.5;;;;;;;;
A02AA04;2014;105;004659;3.7;24.7;150.1;;;;;;;;
A02AA04;2014;106;004659;0;0;0;;;;;;;;
A02AA04;2014;200;004659;0;0;0.1;;;;;;;;
A02AA04;2014;300;004659;;;;;;;;;5.9;39.5;
A02AA04;2014;100;004676;;;;14;0.5;468.3;1090.9;33.1;;;
A02AA04;2014;103;004676;6.7;223.4;529;;;;;;;;
A02AA04;2014;105;004676;7.3;243.6;558.7;;;;;;;;
A02AA04;2014;106;004676;0;1.4;3.2;;;;;;;;
A02AA04;2014;200;004676;4;132.7;194.7;;;;;;;;
A02AA04;2014;300;004676;;;;;;;;;18;601;
A02AA04;2014;100;004687;;;;12.1;0.4;201;643.6;23.3;;;
A02AA04;2014;103;004687;5.2;86.6;300.3;;;;;;;;
A02AA04;2014;105;004687;6.8;113.9;341.6;;;;;;;;
A02AA04;2014;106;004687;0;0.6;1.6;;;;;;;;
A02AA04;2014;200;004687;1.9;32.3;53.9;;;;;;;;
A02AA04;2014;300;004687;;;;;;;;;14;233.3;
A02AA04;2014;100;019519;;;;23.1;0.1;153.8;952.2;4.1;;;
A02AA04;2014;103;019519;2.5;16.5;117.8;;;;;;;;
A02AA04;2014;105;019519;20.6;137.1;833.5;;;;;;;;
A02AA04;2014;106;019519;0;0.2;0.8;;;;;;;;
A02AA04;2014;200;019519;0.1;0.4;1.5;;;;;;;;
A02AA04;2014;300;019519;;;;;;;;;23.1;154.3;
A02AA04;2014;100;019530;;;;79.7;0.6;1329;3914.5;30.8;;;
A02AA04;2014;103;019530;9.8;163;574.3;;;;;;;;
A02AA04;2014;105;019530;36.6;610.3;1875.6;;;;;;;;
A02AA04;2014;106;019530;33.3;555.6;1464.6;;;;;;;;
A02AA04;2014;200;019530;1.4;23.2;34.4;;;;;;;;
A02AA04;2014;300;019530;;;;;;;;;81.1;1352.2;
A02AA04;2014;100;019541;;;;49.4;0.8;2057.3;3942;54.3;;;
A02AA04;2014;103;019541;7.3;303.7;621.2;;;;;;;;
A02AA04;2014;105;019541;34.5;1437.7;2753.8;;;;;;;;
A02AA04;2014;106;019541;7.6;315.9;567;;;;;;;;
A02AA04;2014;200;019541;0.2;6.5;7.6;;;;;;;;
A02AA04;2014;300;019541;;;;;;;;;49.5;2063.8;
A02AA04;2014;100;084389;;;;55.2;0.1;368;2290;6.9;;;
A02AA04;2014;103;084389;5;33.4;245.9;;;;;;;;
A02AA04;2014;105;084389;50.2;334.6;2044.1;;;;;;;;
A02AA04;2014;106;084389;0;0;0;;;;;;;;
A02AA04;2014;200;084389;0.2;1.5;4.9;;;;;;;;
A02AA04;2014;300;084389;;;;;;;;;55.4;369.4;
A02AA04;2014;100;118937;;;;112.4;1.6;1873.9;5951.3;83.3;;;
A02AA04;2014;103;118937;22.5;375.6;1341.3;;;;;;;;
A02AA04;2014;105;118937;89.8;1496.4;4605;;;;;;;;
A02AA04;2014;106;118937;0.1;1.9;5;;;;;;;;
A02AA04;2014;200;118937;2.8;47.4;70.5;;;;;;;;
A02AA04;2014;300;118937;;;;;;;;;115.3;1921.3;
A02AA04;2014;100;512780;;;;1.4;0;24.1;60.7;0;;;
A02AA04;2014;106;512780;1.4;24.1;60.7;;;;;;;;
A02AA04;2014;300;512780;;;;;;;;;1.4;24.1;
A02AA04;2014;100;535535;;;;106.4;1.9;4434.8;8556;132;;;
A02AA04;2014;103;535535;17.8;741.8;1511.7;;;;;;;;
A02AA04;2014;105;535535;88.6;3692.5;7043.8;;;;;;;;
A02AA04;2014;106;535535;0;0.4;0.4;;;;;;;;
A02AA04;2014;200;535535;0.4;14.9;17.2;;;;;;;;
A02AA04;2014;300;535535;;;;;;;;;106.8;4449.6;
A02AB04;2014;100;568774;;;;2.3;0;23.3;204.3;0.6;;;
A02AB04;2014;103;568774;0.2;1.9;16.1;;;;;;;;
A02AB04;2014;105;568774;2.1;21.4;188.1;;;;;;;;
A02AB04;2014;106;568774;0;0;0.1;;;;;;;;
A02AB04;2014;300;568774;;;;;;;;;2.3;23.3;
A02AD01;2014;100;040318;;;;103.7;0.1;1036.6;7706.9;7.1;;;
A02AD01;2014;103;040318;2.6;25.9;197.2;;;;;;;;
A02AD01;2014;105;040318;91.5;915.3;6798.7;;;;;;;;
A02AD01;2014;106;040318;9.5;95.4;710.9;;;;;;;;
A02AD01;2014;200;040318;0;0.3;1.9;;;;;;;;
A02AD01;2014;300;040318;;;;;;;;;103.7;1036.9;
A02AD01;2014;100;049056;;;;2.6;0;12.9;165.9;2.5;;;
A02AD01;2014;103;049056;0.7;3.5;49.6;;;;;;;;
A02AD01;2014;105;049056;1.9;9.4;116.3;;;;;;;;
A02AD01;2014;200;049056;0.1;0.6;4.8;;;;;;;;
A02AD01;2014;300;049056;;;;;;;;;2.7;13.5;
A02AD01;2014;100;069240;;;;77.2;0;231.5;2901.9;0.8;;;
A02AD01;2014;103;069240;1.4;4.2;57.8;;;;;;;;
A02AD01;2014;105;069240;65;195;2416.1;;;;;;;;
A02AD01;2014;106;069240;10.8;32.3;427.9;;;;;;;;
A02AD01;2014;200;069240;0.3;0.9;5.5;;;;;;;;
A02AD01;2014;300;069240;;;;;;;;;77.5;232.4;
A02AD01;2014;100;095471;;;;0;0;0;0;0;;;
A02AD01;2014;103;095471;0;0;0;;;;;;;;
