A01AA01;2013;100;036450;;;;0;0;0;3.8;0;;;
A01AA01;2013;103;036450;0;0;0.4;;;;;;;;
A01AA01;2013;105;036450;0;0;3.4;;;;;;;;
A01AA01;2013;200;036450;0;0;0.1;;;;;;;;
A01AA01;2013;300;036450;;;;;;;;;0;0;
A01AA01;2013;100;042846;;;;0;0;0;7.4;0;;;
A01AA01;2013;101;042846;0;0;7.4;;;;;;;;
A01AA01;2013;300;042846;;;;;;;;;0;0;
A01AA01;2013;100;043158;;;;0;0;0;16.8;0;;;
A01AA01;2013;101;043158;0;0;16.8;;;;;;;;
A01AA01;2013;300;043158;;;;;;;;;0;0;
A01AA01;2013;100;043208;;;;0;0;0;21.3;0;;;
A01AA01;2013;101;043208;0;0;21.3;;;;;;;;
A01AA01;2013;300;043208;;;;;;;;;0;0;
A01AA01;2013;100;062250;;;;0.1;0;0.1;33.5;0;;;
A01AA01;2013;101;062250;0.1;0.1;33.5;;;;;;;;
A01AA01;2013;300;062250;;;;;;;;;0.1;0.1;
A01AA01;2013;100;066411;;;;94.6;1.3;94.6;6786.8;83.2;;;
A01AA01;2013;101;066411;94.6;94.6;6786.8;;;;;;;;
A01AA01;2013;200;066411;0.3;0.3;14.2;;;;;;;;
A01AA01;2013;300;066411;;;;;;;;;94.9;94.9;
A01AA01;2013;100;071589;;;;2.4;0;2.4;688.2;0;;;
A01AA01;2013;101;071589;2.4;2.4;688.2;;;;;;;;
A01AA01;2013;200;071589;0;0;0.2;;;;;;;;
A01AA01;2013;300;071589;;;;;;;;;2.4;2.4;
A01AA01;2013;100;416859;;;;2.3;0;2.3;666.2;0;;;
A01AA01;2013;101;416859;2.3;2.3;666.2;;;;;;;;
A01AA01;2013;200;416859;0;0;2.9;;;;;;;;
A01AA01;2013;300;416859;;;;;;;;;2.4;2.4;
A01AA01;2013;100;416867;;;;0.1;0;0.1;274.2;0;;;
A01AA01;2013;101;416867;0.1;0.1;274.2;;;;;;;;
A01AA01;2013;300;416867;;;;;;;;;0.1;0.1;
A01AB03;2013;100;000619;;;;0;0;0;0;0;;;
A01AB03;2013;105;000619;0;0;0;;;;;;;;
A01AB03;2013;300;000619;;;;;;;;;0;0;
A01AB03;2013;100;000633;;;;0;0;0.1;0.1;0;;;
A01AB03;2013;105;000633;0;0.1;0.1;;;;;;;;
A01AB03;2013;300;000633;;;;;;;;;0;0.1;
A01AB09;2013;100;050963;;;;47.5;47.3;189.9;3402;1641.3;;;
A01AB09;2013;101;050963;47.5;189.9;3402;;;;;;;;
A01AB09;2013;200;050963;3.4;13.6;157.4;;;;;;;;
A01AB09;2013;300;050963;;;;;;;;;50.9;203.5;
A01AD02;2013;100;484618;;;;16;0.5;800.1;1866.2;58.5;;;
A01AD02;2013;101;484618;16;800.1;1866.2;;;;;;;;
A01AD02;2013;200;484618;2.8;139.8;231.8;;;;;;;;
A01AD02;2013;300;484618;;;;;;;;;18.8;939.9;
A01AD11;2013;100;056036;;;;5.2;0;51.9;621.6;3.7;;;
A01AD11;2013;101;056036;5.2;51.9;621.6;;;;;;;;
A01AD11;2013;200;056036;0;0.1;0.8;;;;;;;;
A01AD11;2013;300;056036;;;;;;;;;5.2;52;
A02AA04;2013;100;004659;;;;6.1;0.1;40.6;247.4;2.8;;;
A02AA04;2013;103;004659;2.1;14.1;94.1;;;;;;;;
A02AA04;2013;105;004659;4;26.5;153.2;;;;;;;;
A02AA04;2013;106;004659;0;0;0;;;;;;;;
A02AA04;2013;300;004659;;;;;;;;;6.1;40.6;
A02AA04;2013;100;004676;;;;13.9;0.4;464.4;1054.7;23.5;;;
A02AA04;2013;103;004676;6.1;202.6;469.2;;;;;;;;
A02AA04;2013;105;004676;7.8;260.5;582.4;;;;;;;;
A02AA04;2013;106;004676;0;1.3;3.1;;;;;;;;
A02AA04;2013;200;004676;4.1;135.4;185.7;;;;;;;;
A02AA04;2013;300;004676;;;;;;;;;18;599.8;
A02AA04;2013;100;004687;;;;11.8;0.3;197;596.2;15.5;;;
A02AA04;2013;103;004687;3.9;65.6;220.4;;;;;;;;
A02AA04;2013;105;004687;7.8;130.6;373.5;;;;;;;;
A02AA04;2013;106;004687;0.1;0.9;2.3;;;;;;;;
A02AA04;2013;200;004687;2.6;42.9;68.8;;;;;;;;
A02AA04;2013;300;004687;;;;;;;;;14.4;239.9;
A02AA04;2013;100;019519;;;;75;0.3;500.1;3128.3;12.5;;;
A02AA04;2013;103;019519;8.5;57;409.5;;;;;;;;
A02AA04;2013;105;019519;66.4;442.9;2717.7;;;;;;;;
A02AA04;2013;106;019519;0;0.2;1.1;;;;;;;;
A02AA04;2013;200;019519;0.3;1.8;5.9;;;;;;;;
A02AA04;2013;300;019519;;;;;;;;;75.3;501.9;
A02AA04;2013;100;019530;;;;188.9;2.1;3147.8;9821.6;113.3;;;
A02AA04;2013;103;019530;34.2;570.5;2028;;;;;;;;
A02AA04;2013;105;019530;124.6;2077.3;6470.5;;;;;;;;
A02AA04;2013;106;019530;30;500;1323.1;;;;;;;;
A02AA04;2013;200;019530;3.6;60.5;92.5;;;;;;;;
A02AA04;2013;300;019530;;;;;;;;;192.5;3208.4;
A02AA04;2013;100;019541;;;;147.8;2.4;6159;11722.7;169.8;;;
A02AA04;2013;103;019541;24.5;1019.4;2058.3;;;;;;;;
A02AA04;2013;105;019541;116;4833.2;9114.7;;;;;;;;
A02AA04;2013;106;019541;7.4;306.5;549.7;;;;;;;;
A02AA04;2013;200;019541;0.5;20.5;24.1;;;;;;;;
A02AA04;2013;300;019541;;;;;;;;;148.3;6179.5;
A02AA04;2013;100;512780;;;;6.4;0;105.9;265.4;0;;;
A02AA04;2013;106;512780;6.4;105.9;265.4;;;;;;;;
A02AA04;2013;300;512780;;;;;;;;;6.4;105.9;
A02AB04;2013;100;568774;;;;2.5;0;25.1;206.4;0.5;;;
A02AB04;2013;103;568774;0.2;1.7;14.4;;;;;;;;
A02AB04;2013;105;568774;2.3;23.4;192;;;;;;;;
A02AB04;2013;106;568774;0;0;0.1;;;;;;;;
A02AB04;2013;200;568774;0;0;0.1;;;;;;;;
A02AB04;2013;300;568774;;;;;;;;;2.5;25.1;
A02AD01;2013;100;040318;;;;102.8;0.1;1027.7;7675.8;7.7;;;
A02AD01;2013;103;040318;2.6;26.1;200.8;;;;;;;;
A02AD01;2013;105;040318;92.5;924.9;6903.3;;;;;;;;
A02AD01;2013;106;040318;7.7;76.7;571.7;;;;;;;;
A02AD01;2013;200;040318;0;0.2;1.1;;;;;;;;
A02AD01;2013;300;040318;;;;;;;;;102.8;1027.9;
A02AD01;2013;100;095471;;;;0;0;0;0;0;;;
A02AD01;2013;105;095471;0;0;0;;;;;;;;
A02AD01;2013;106;095471;0;0;0.1;;;;;;;;
A02AD01;2013;300;095471;;;;;;;;;0;0;
A02AD01;2013;100;113621;;;;15.3;0;45.8;619.7;0;;;
A02AD01;2013;106;113621;15.3;45.8;619.7;;;;;;;;
A02AD01;2013;300;113621;;;;;;;;;15.3;45.8;
A02AD01;2013;100;124053;;;;0;0;0;0.1;0;;;
A02AD01;2013;106;124053;0;0;0.1;;;;;;;;
A02AD01;2013;300;124053;;;;;;;;;0;0;
A02AD01;2013;100;137901;;;;105.5;0.1;1055.1;6990.3;7;;;
A02AD01;2013;103;137901;2.3;22.8;166.5;;;;;;;;
A02AD01;2013;105;137901;69.2;692;4762.8;;;;;;;;
A02AD01;2013;106;137901;34;340.2;2060.9;;;;;;;;
A02AD01;2013;200;137901;0.3;2.7;12.8;;;;;;;;
A02AD01;2013;300;137901;;;;;;;;;105.8;1057.8;
A02AD01;2013;100;137927;;;;41.3;0.1;825.5;4684.4;5.9;;;
A02AD01;2013;103;137927;1.6;32.7;190.9;;;;;;;;
A02AD01;2013;105;137927;39.6;792.5;4492.5;;;;;;;;
A02AD01;2013;106;137927;0;0.2;1;;;;;;;;
A02AD01;2013;200;137927;0.3;6.6;24.6;;;;;;;;
A02AD01;2013;300;137927;;;;;;;;;41.6;832.1;
A02AD01;2013;100;138604;;;;129.2;0;387.6;4791.5;0.9;;;
A02AD01;2013;103;138604;1.4;4.3;60.3;;;;;;;;
A02AD01;2013;105;138604;117.4;352.2;4414.7;;;;;;;;
A02AD01;2013;106;138604;10.4;31.1;316.5;;;;;;;;
A02AD01;2013;200;138604;0;0.1;0.5;;;;;;;;
A02AD01;2013;300;138604;;;;;;;;;129.2;387.7;
A02AD01;2013;100;407758;;;;5.8;0;58.1;511.8;2;;;
A02AD01;2013;103;407758;0.6;6.3;58.5;;;;;;;;
A02AD01;2013;105;407758;5.2;51.7;452.7;;;;;;;;
A02AD01;2013;106;407758;0;0.1;0.6;;;;;;;;
A02AD01;2013;200;407758;0;0.1;0.4;;;;;;;;
A02AD01;2013;300;407758;;;;;;;;;5.8;58.2;
A02AD01;2013;100;417030;;;;2.7;0;8.2;81.6;0;;;
A02AD01;2013;103;417030;0;0.1;0.8;;;;;;;;
A02AD01;2013;105;417030;0;0;0;;;;;;;;
A02AD01;2013;106;417030;2.7;8.1;80.9;;;;;;;;
A02AD01;2013;300;417030;;;;;;;;;2.7;8.2;
A02AD01;2013;100;417097;;;;2.4;0;24.4;182.1;0;;;
A02AD01;2013;105;417097;0;0;0.3;;;;;;;;
A02AD01;2013;106;417097;2.4;24.4;181.9;;;;;;;;
A02AD01;2013;300;417097;;;;;;;;;2.4;24.4;
A02AD01;2013;100;479049;;;;153;0;459.1;5386.2;1.7;;;
A02AD01;2013;103;479049;1.8;5.4;75.4;;;;;;;;
A02AD01;2013;105;479049;78.2;234.7;2935.3;;;;;;;;
A02AD01;2013;106;479049;73;219;2375.4;;;;;;;;
A02AD01;2013;200;479049;0.4;1.2;7.3;;;;;;;;
A02AD01;2013;300;479049;;;;;;;;;153.4;460.3;
A02AD01;2013;100;504357;;;;1.7;0;3.3;51.4;0;;;
A02AD01;2013;103;504357;0;0;0;;;;;;;;
A02AD01;2013;105;504357;0;0;0.2;;;;;;;;
A02AD01;2013;106;504357;1.6;3.3;51.2;;;;;;;;
A02AD01;2013;300;504357;;;;;;;;;1.7;3.3;
A02AD01;2013;100;507007;;;;21.6;0;129.8;1193.9;0.6;;;
A02AD01;2013;103;507007;0.6;3.5;34.6;;;;;;;;
A02AD01;2013;105;507007;21;126.2;1159.1;;;;;;;;
A02AD01;2013;106;507007;0;0;0.2;;;;;;;;
A02AD01;2013;200;507007;0.8;4.9;28;;;;;;;;
A02AD01;2013;300;507007;;;;;;;;;22.4;134.7;
A02AH**;2013;100;743443;;;;0;0;0;0.1;0;;;
A02AH**;2013;200;743443;10.9;109.4;1072.9;;;;;;;;
A02AH**;2013;300;743443;;;;;;;;;10.9;109.4;
A02AH**;2013;200;749333;0.5;46.5;456.2;;;;;;;;
A02AH**;2013;300;749333;;;;;;;;;0.5;46.5;
A02BA02;2013;100;005225;;;;1.2;0.2;17.9;175.1;19.9;;;
A02BA02;2013;103;005225;0.8;11.6;115.3;;;;;;;;
A02BA02;2013;105;005225;0.4;6.4;59.8;;;;;;;;
A02BA02;2013;200;005225;0;0.1;0.6;;;;;;;;
A02BA02;2013;300;005225;;;;;;;;;1.2;18;
A02BA02;2013;100;040360;;;;0.8;0.1;22.7;280.8;39.3;;;
A02BA02;2013;103;040360;0.5;15.4;191.7;;;;;;;;
A02BA02;2013;105;040360;0.2;7.3;89.1;;;;;;;;
A02BA02;2013;200;040360;0;0;0.4;;;;;;;;
A02BA02;2013;300;040360;;;;;;;;;0.8;22.7;
A02BA02;2013;100;061669;;;;0.1;0;0.5;2.7;0;;;
A02BA02;2013;103;061669;0.1;0.4;1.7;;;;;;;;
A02BA02;2013;105;061669;0;0.2;1;;;;;;;;
A02BA02;2013;300;061669;;;;;;;;;0.1;0.5;
A02BA02;2013;100;061678;;;;2.6;0;25.8;136.7;0.3;;;
A02BA02;2013;103;061678;0.3;2.8;16.8;;;;;;;;
A02BA02;2013;105;061678;2.3;23;119.9;;;;;;;;
A02BA02;2013;200;061678;0;0;0;;;;;;;;
A02BA02;2013;300;061678;;;;;;;;;2.6;25.9;
A02BA02;2013;100;061687;;;;26.8;0.4;804.5;3242.8;34.3;;;
A02BA02;2013;103;061687;5.6;169.3;721;;;;;;;;
A02BA02;2013;105;061687;21.2;635;2521.2;;;;;;;;
A02BA02;2013;106;061687;0;0.2;0.7;;;;;;;;
A02BA02;2013;200;061687;0;0.4;1;;;;;;;;
A02BA02;2013;300;061687;;;;;;;;;26.8;804.9;
A02BA02;2013;100;061696;;;;0.8;0;8.2;41.6;0;;;
A02BA02;2013;103;061696;0.1;0.6;3.7;;;;;;;;
A02BA02;2013;105;061696;0.8;7.6;37.9;;;;;;;;
A02BA02;2013;300;061696;;;;;;;;;0.8;8.2;
A02BA02;2013;100;061706;;;;32.2;0.6;966.1;3710.2;54.3;;;
A02BA02;2013;103;061706;4.8;144.8;585.8;;;;;;;;
A02BA02;2013;105;061706;27.4;820.9;3123.3;;;;;;;;
A02BA02;2013;106;061706;0;0.4;1.1;;;;;;;;
A02BA02;2013;200;061706;0;0.7;2;;;;;;;;
A02BA02;2013;300;061706;;;;;;;;;32.2;966.8;
A02BA02;2013;100;062353;;;;0.4;0;12.8;96.9;8.5;;;
A02BA02;2013;103;062353;0.4;11.3;86.6;;;;;;;;
A02BA02;2013;105;062353;0;1.4;10.3;;;;;;;;
A02BA02;2013;300;062353;;;;;;;;;0.4;12.8;
A02BA02;2013;100;098791;;;;1.7;0.1;50.1;210.1;4.9;;;
A02BA02;2013;103;098791;0.6;16.6;71.9;;;;;;;;
A02BA02;2013;105;098791;1.1;33.5;138.1;;;;;;;;
A02BA02;2013;300;098791;;;;;;;;;1.7;50.1;
A02BA02;2013;100;109770;;;;0;0;0.2;1.6;0.5;;;
